,Content ID,Reaction_Type,Datetime,Content_Type,Category,Sentiment,Score
14392,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2021-05-31 06:31:12,photo,soccer,positive,75
14393,31d142d9-4557-4613-bce5-cfe63cd0a3cf,super love,2020-07-21 06:52:54,photo,soccer,positive,75
14394,ad5ddd13-b8ea-4174-ad71-da1663c7f959,super love,2021-03-23 07:54:16,video,technology,positive,75
14395,447954af-c2c0-4546-881c-3ba1cb104209,super love,2020-09-27 18:22:58,audio,tennis,positive,75
14396,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-01-28 22:03:49,photo,public speaking,positive,75
14397,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2020-09-25 20:29:53,photo,public speaking,positive,75
14398,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-05-02 05:27:43,photo,public speaking,positive,75
14399,a8d3e5b8-7838-477c-82ce-4c90029e56ce,super love,2021-01-02 02:27:09,photo,public speaking,positive,75
14400,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,super love,2020-10-17 21:53:37,video,dogs,positive,75
14401,a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615,super love,2020-08-25 13:10:08,video,dogs,positive,75
14402,dfdf6d34-e60b-4d21-9973-4bf07769be78,super love,2021-04-13 05:00:39,photo,public speaking,positive,75
14403,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-07-12 01:34:35,GIF,culture,positive,75
14404,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-01-05 22:15:29,GIF,culture,positive,75
14405,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-02-17 22:13:41,GIF,culture,positive,75
14406,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2021-04-10 19:00:14,GIF,culture,positive,75
14407,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-06-22 09:36:12,GIF,culture,positive,75
14408,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-11-25 12:48:13,GIF,culture,positive,75
14409,cebae43b-4f77-4689-86e0-66fb107d5eef,super love,2020-10-16 16:50:45,GIF,culture,positive,75
14410,7e2e14e2-79eb-41d0-8d5f-eba20460f049,super love,2020-08-06 05:40:01,photo,dogs,positive,75
14411,e4fd43f5-c0cb-47cd-bc41-1e07a8081323,super love,2021-05-10 13:47:10,GIF,soccer,positive,75
14412,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,2021-01-31 04:46:40,video,science,positive,75
14413,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,2020-08-19 20:05:57,video,science,positive,75
14414,697af362-e84b-4429-b4ea-4123c6ab44ba,super love,2021-04-04 08:30:22,video,science,positive,75
14415,8f640e2f-27bc-46cc-a43a-f750e357fc35,super love,2020-11-30 09:37:36,video,soccer,positive,75
14416,f4c8e6bb-e282-41f3-a000-bbabae7dbf04,super love,2020-08-25 11:48:22,audio,technology,positive,75
14417,ad8bc9be-50a3-491a-b240-49b8f573238e,super love,2021-02-07 10:10:31,GIF,soccer,positive,75
14418,ad8bc9be-50a3-491a-b240-49b8f573238e,super love,2021-01-04 09:10:06,GIF,soccer,positive,75
14419,ad8bc9be-50a3-491a-b240-49b8f573238e,super love,2020-09-08 09:03:08,GIF,soccer,positive,75
14420,54acd843-1e09-4b30-a80a-b9e0295ff269,super love,2021-05-26 22:19:06,GIF,tennis,positive,75
14421,972b6e82-421f-43f6-905c-2168933de18f,super love,2021-06-14 18:38:13,video,animals,positive,75
14422,972b6e82-421f-43f6-905c-2168933de18f,super love,2021-05-15 04:41:14,video,animals,positive,75
14423,972b6e82-421f-43f6-905c-2168933de18f,super love,2020-10-08 08:16:39,video,animals,positive,75
14424,972b6e82-421f-43f6-905c-2168933de18f,super love,2020-09-21 05:19:32,video,animals,positive,75
14425,f6c9e663-620c-4d18-9494-7eea83fbf4b7,super love,2021-03-23 16:51:48,audio,animals,positive,75
14426,d75016e9-9817-47e7-a2f9-dbfae392d3d6,super love,2021-06-10 07:54:47,GIF,culture,positive,75
14427,567ddaca-f9aa-4e53-b9b7-b745a1ac0c95,super love,2021-01-11 09:17:04,video,culture,positive,75
14428,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,2021-06-05 04:39:00,photo,fitness,positive,75
14429,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,2021-04-05 01:13:02,photo,fitness,positive,75
14430,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,2020-12-29 22:15:27,photo,fitness,positive,75
14431,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,2020-06-23 04:05:33,photo,fitness,positive,75
14432,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,2021-03-17 19:59:18,photo,fitness,positive,75
14433,46bd9a52-6547-457f-87fa-0e434e5bc61c,super love,2020-07-26 17:57:13,photo,fitness,positive,75
14434,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,super love,2020-12-17 13:14:22,photo,culture,positive,75
14435,bc1f22da-d7b2-49d8-a6f1-1132776b4b18,super love,2020-07-12 18:10:03,photo,culture,positive,75
14436,501b2f88-999b-4ad9-b2f5-4b9c36a31259,super love,2021-05-14 22:14:24,photo,cooking,positive,75
14437,501b2f88-999b-4ad9-b2f5-4b9c36a31259,super love,2020-12-28 13:09:53,photo,cooking,positive,75
14438,df15da28-c038-4d0c-a63a-eac77f650ee3,super love,2020-10-21 14:53:08,audio,tennis,positive,75
14439,df15da28-c038-4d0c-a63a-eac77f650ee3,super love,2021-03-11 00:21:41,audio,tennis,positive,75
14440,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,2021-04-23 06:30:21,video,technology,positive,75
14441,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,2021-03-09 10:14:34,video,technology,positive,75
14442,0da2523f-acc4-4687-9844-45eaa5e90c65,super love,2020-10-21 18:29:47,video,technology,positive,75
14443,b6ecb09e-a706-4589-bb75-70cb1cc590eb,super love,2020-12-13 13:29:31,photo,culture,positive,75
14444,23a1f257-2f17-4e67-aec1-626c77d73216,super love,2020-06-24 03:39:07,GIF,studying,positive,75
14445,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,2020-12-05 19:08:41,video,healthy eating,positive,75
14446,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,2020-08-01 16:08:36,video,healthy eating,positive,75
14447,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,2020-08-02 21:00:23,video,healthy eating,positive,75
14448,02ba5af1-784a-44cc-ae3a-14833c4a2237,super love,2020-07-04 22:42:00,video,healthy eating,positive,75
14449,c84f903e-32ae-4ce1-b66b-d876439fccf5,super love,2021-04-17 02:12:37,audio,healthy eating,positive,75
14450,c84f903e-32ae-4ce1-b66b-d876439fccf5,super love,2020-07-19 01:58:42,audio,healthy eating,positive,75
14451,b27bfcfe-64df-499e-b60f-f93d2200c589,super love,2021-05-20 13:16:13,video,soccer,positive,75
14452,b27bfcfe-64df-499e-b60f-f93d2200c589,super love,2021-06-01 06:06:26,video,soccer,positive,75
14453,b27bfcfe-64df-499e-b60f-f93d2200c589,super love,2020-07-27 04:42:40,video,soccer,positive,75
14454,b27bfcfe-64df-499e-b60f-f93d2200c589,super love,2020-09-05 07:55:27,video,soccer,positive,75
14455,b27bfcfe-64df-499e-b60f-f93d2200c589,super love,2021-06-12 17:35:57,video,soccer,positive,75
14456,91f7585b-c756-475b-9f21-877d7c48b579,super love,2020-08-26 12:44:16,photo,soccer,positive,75
14457,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,2021-02-17 00:43:59,photo,culture,positive,75
14458,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,2020-12-12 07:59:07,photo,culture,positive,75
14459,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,2021-02-23 04:09:43,photo,culture,positive,75
14460,9a2c328f-16aa-490c-8ca2-c7deaa90db3f,super love,2020-11-05 17:30:34,photo,culture,positive,75
14461,b07a2298-7c03-49b3-a0a6-c65333847598,super love,2020-12-21 06:12:51,GIF,culture,positive,75
14462,2dcf2359-f366-46a4-8ac0-14229d056bb3,super love,2020-06-27 13:49:04,audio,studying,positive,75
14463,f7c26d94-b7c6-45a0-b882-354d8d89c2af,super love,2021-03-07 21:13:33,photo,science,positive,75
14464,b8368fca-8fe3-4768-beed-5056cff63c23,super love,2021-01-06 09:14:38,audio,technology,positive,75
14465,b8368fca-8fe3-4768-beed-5056cff63c23,super love,2020-12-02 02:55:50,audio,technology,positive,75
14466,b8368fca-8fe3-4768-beed-5056cff63c23,super love,2021-06-11 15:20:09,audio,technology,positive,75
14467,29d7781c-9302-4269-91f3-c23afb33467a,super love,2021-05-30 06:34:58,video,public speaking,positive,75
14468,1517abf6-67ed-47e1-9b9b-7e79a23a4d22,super love,2020-06-28 22:15:50,photo,education,positive,75
14469,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,2020-10-06 09:39:10,audio,dogs,positive,75
14470,4df372b3-ed9d-41ef-b33d-b576ec383dfc,super love,2021-04-19 01:45:07,audio,dogs,positive,75
14471,93081b1a-4446-438a-a0d7-fbcedc3c992d,super love,2020-11-20 01:57:28,GIF,soccer,positive,75
14472,93081b1a-4446-438a-a0d7-fbcedc3c992d,super love,2020-11-09 15:00:34,GIF,soccer,positive,75
14473,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,2020-09-19 03:37:41,photo,dogs,positive,75
14474,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,2020-12-06 06:32:40,photo,dogs,positive,75
14475,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,2020-06-22 20:28:25,photo,dogs,positive,75
14476,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,2021-04-29 05:48:27,photo,dogs,positive,75
14477,f361cc99-64f0-4a7c-ad49-945ff01abaa6,super love,2021-05-25 12:51:17,photo,dogs,positive,75
14478,fc346df4-d165-4ed0-8d43-a6896daf908e,super love,2020-08-16 21:30:40,video,public speaking,positive,75
14479,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2020-07-07 06:02:59,photo,animals,positive,75
14480,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2021-02-10 21:40:34,photo,animals,positive,75
14481,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2021-01-09 18:33:29,photo,animals,positive,75
14482,aa6c9668-7455-4a4c-9915-f7d4cb56c8c6,super love,2021-05-13 04:45:43,photo,animals,positive,75
14483,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2020-11-21 19:10:13,audio,healthy eating,positive,75
14484,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2021-06-15 02:29:57,audio,healthy eating,positive,75
14485,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2021-04-01 04:31:09,audio,healthy eating,positive,75
14486,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2020-10-21 20:46:35,audio,healthy eating,positive,75
14487,64b9d086-2fd4-46d0-a19d-848572029de1,super love,2021-02-12 10:13:37,audio,healthy eating,positive,75
14488,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,super love,2020-09-03 16:31:58,GIF,technology,positive,75
14489,362bdbf7-5b75-4ae5-8f37-79ef06b6e8e8,super love,2020-10-21 21:24:36,GIF,technology,positive,75
14490,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,2020-07-08 20:36:41,video,healthy eating,positive,75
14491,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,2020-08-04 15:00:37,video,healthy eating,positive,75
14492,b4d8b8ed-d538-49d2-a1cb-25548045bcf1,super love,2021-02-23 02:37:41,video,healthy eating,positive,75
14493,9522ddea-8e07-4a2a-a001-25e4a534b8f6,super love,2021-04-17 07:33:57,GIF,technology,positive,75
14494,9522ddea-8e07-4a2a-a001-25e4a534b8f6,super love,2020-07-25 06:19:37,GIF,technology,positive,75
14495,fbd8f70d-d62d-42e8-9508-9f5815ab578c,super love,2021-02-11 18:42:39,video,education,positive,75
14496,fbd8f70d-d62d-42e8-9508-9f5815ab578c,super love,2021-05-23 03:05:35,video,education,positive,75
14497,fbd8f70d-d62d-42e8-9508-9f5815ab578c,super love,2021-02-10 05:37:41,video,education,positive,75
14498,6dbd153c-5b69-4ffb-a869-6285fb0c764d,super love,2021-03-30 07:11:08,audio,technology,positive,75
14499,9108109e-c521-4528-9d90-4c804cbb866d,super love,2021-04-30 20:58:55,audio,veganism,positive,75
14500,9108109e-c521-4528-9d90-4c804cbb866d,super love,2021-05-01 06:04:00,audio,veganism,positive,75
14501,9108109e-c521-4528-9d90-4c804cbb866d,super love,2020-08-26 16:30:29,audio,veganism,positive,75
14502,4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf,super love,2021-03-25 16:40:09,photo,animals,positive,75
14503,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-06-28 18:02:07,audio,animals,positive,75
14504,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-09-12 07:13:08,audio,animals,positive,75
14505,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-10-09 06:07:21,audio,animals,positive,75
14506,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2020-10-24 16:05:58,audio,animals,positive,75
14507,88cbf75c-79f0-42cb-8733-af670f39d6e0,super love,2021-02-24 13:10:32,audio,animals,positive,75
14508,58e8f463-aee3-46bb-81bb-a49ed8de8b04,super love,2020-08-06 07:35:17,GIF,technology,positive,75
14509,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,super love,2020-11-25 00:39:24,GIF,technology,positive,75
14510,d288a4cb-6361-4d4b-925f-a0bf2e3350ec,super love,2020-08-26 10:39:33,GIF,technology,positive,75
14511,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,2020-06-25 03:01:43,audio,tennis,positive,75
14512,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,2021-05-03 23:00:38,audio,tennis,positive,75
14513,ac63258d-9d7d-4167-934e-48b3f3c43fa9,super love,2020-10-17 05:11:51,audio,tennis,positive,75
14514,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,super love,2020-12-31 04:07:19,video,public speaking,positive,75
14515,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,super love,2020-12-20 05:48:06,video,public speaking,positive,75
14516,96d90aa6-a75b-4a75-9565-45f6cc8c9e98,super love,2020-10-31 05:44:33,video,public speaking,positive,75
14517,6b09861c-712e-46e6-a2a5-72e4b3878767,super love,2021-01-19 19:57:16,photo,studying,positive,75
14518,6b09861c-712e-46e6-a2a5-72e4b3878767,super love,2021-02-01 16:56:24,photo,studying,positive,75
14519,4c009116-c94a-4633-83fb-956565358565,super love,2021-02-14 12:55:52,photo,soccer,positive,75
14520,4c009116-c94a-4633-83fb-956565358565,super love,2020-08-16 20:02:25,photo,soccer,positive,75
14521,763560f8-e3c4-4dec-a40c-411c22d05c7b,super love,2021-05-29 20:36:08,photo,food,positive,75
14522,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,super love,2020-11-27 08:22:01,audio,dogs,positive,75
14523,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,super love,2021-04-17 18:10:04,audio,dogs,positive,75
14524,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,super love,2021-04-07 07:14:22,GIF,healthy eating,positive,75
14525,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,super love,2021-04-13 01:36:45,GIF,healthy eating,positive,75
14526,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,super love,2020-07-21 06:20:43,GIF,healthy eating,positive,75
14527,09bb0893-a05b-49bc-95ec-1e158577bf13,super love,2021-02-13 03:51:07,photo,healthy eating,positive,75
14528,09bb0893-a05b-49bc-95ec-1e158577bf13,super love,2020-08-21 23:17:02,photo,healthy eating,positive,75
14529,09bb0893-a05b-49bc-95ec-1e158577bf13,super love,2021-03-07 09:05:27,photo,healthy eating,positive,75
14530,e409d5be-a02d-4688-9869-eb940fe1e133,super love,2020-07-29 13:48:43,audio,public speaking,positive,75
14531,bd656a40-09c1-4219-8210-e667136e3734,super love,2021-04-18 10:16:14,GIF,culture,positive,75
14532,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,2021-05-21 16:11:24,audio,cooking,positive,75
14533,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,2021-05-05 08:34:25,audio,cooking,positive,75
14534,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,2020-11-15 13:14:33,audio,cooking,positive,75
14535,afe1fed5-5639-45c7-89f8-ce9d1078c910,super love,2020-08-26 20:40:19,audio,cooking,positive,75
14536,af6c5966-dfe7-460b-9853-62ed9f18aed4,super love,2020-09-23 08:35:28,photo,technology,positive,75
14537,af6c5966-dfe7-460b-9853-62ed9f18aed4,super love,2020-09-01 06:30:06,photo,technology,positive,75
14538,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,super love,2020-08-11 11:57:28,audio,public speaking,positive,75
14539,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,super love,2021-03-29 09:47:24,audio,public speaking,positive,75
14540,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,super love,2020-09-26 10:00:08,photo,healthy eating,positive,75
14541,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,super love,2020-06-19 19:46:17,photo,healthy eating,positive,75
14542,57528f91-7b0d-4120-acaf-82ee87f6df7d,super love,2020-09-08 03:25:05,video,education,positive,75
14543,a82b8250-08aa-47a5-97c4-19f30f236179,super love,2020-11-06 10:51:13,audio,culture,positive,75
14544,a82b8250-08aa-47a5-97c4-19f30f236179,super love,2020-12-04 18:08:23,audio,culture,positive,75
14545,a82b8250-08aa-47a5-97c4-19f30f236179,super love,2020-11-14 02:20:56,audio,culture,positive,75
14546,a82b8250-08aa-47a5-97c4-19f30f236179,super love,2020-12-24 11:16:13,audio,culture,positive,75
14547,5444a751-c58b-456a-9fc9-1e4f292f2920,super love,2020-06-21 16:37:17,GIF,cooking,positive,75
14548,5444a751-c58b-456a-9fc9-1e4f292f2920,super love,2021-03-01 20:44:36,GIF,cooking,positive,75
14549,5444a751-c58b-456a-9fc9-1e4f292f2920,super love,2021-02-06 10:36:47,GIF,cooking,positive,75
14550,4c598198-bd8b-4b86-8440-b8ecba62abe7,super love,2021-05-18 17:28:37,photo,technology,positive,75
14551,4c598198-bd8b-4b86-8440-b8ecba62abe7,super love,2021-01-12 12:50:27,photo,technology,positive,75
14552,4c598198-bd8b-4b86-8440-b8ecba62abe7,super love,2020-08-18 00:28:07,photo,technology,positive,75
14553,1157961e-120e-4b2d-8fb2-705433ed9918,super love,2021-01-27 12:36:52,video,veganism,positive,75
14554,1157961e-120e-4b2d-8fb2-705433ed9918,super love,2021-01-25 01:51:27,video,veganism,positive,75
14555,e0c5ae74-b379-4d34-a7ae-824daea8d682,super love,2020-08-07 09:43:24,audio,soccer,positive,75
14556,e0c5ae74-b379-4d34-a7ae-824daea8d682,super love,2020-07-20 20:13:42,audio,soccer,positive,75
14557,1f0ed2b8-8531-416f-b694-a40a63f378a0,super love,2020-10-04 05:43:13,photo,animals,positive,75
14558,65304022-f925-48f0-9dfc-436578f22c77,super love,2020-07-15 12:02:16,audio,soccer,positive,75
14559,65304022-f925-48f0-9dfc-436578f22c77,super love,2020-12-17 11:44:27,audio,soccer,positive,75
14560,754eb96d-65d0-416b-aec4-4ba35836157d,super love,2020-07-14 19:44:25,GIF,tennis,positive,75
14561,476e3ce0-3291-4c77-b3a3-deabee114efc,super love,2020-06-21 19:22:03,audio,healthy eating,positive,75
14562,476e3ce0-3291-4c77-b3a3-deabee114efc,super love,2020-12-09 06:42:55,audio,healthy eating,positive,75
14563,476e3ce0-3291-4c77-b3a3-deabee114efc,super love,2020-09-23 00:17:00,audio,healthy eating,positive,75
14564,83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,2021-03-27 01:14:51,GIF,soccer,positive,75
14565,83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,2020-08-30 11:41:20,GIF,soccer,positive,75
14566,83d08b29-6cdc-436c-89a6-20c3d60f7e73,super love,2020-12-08 21:46:33,GIF,soccer,positive,75
14567,ae909545-786e-4089-9ef3-61c3c9fd3efd,super love,2020-11-04 03:53:29,video,education,positive,75
14568,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,super love,2020-10-24 18:31:27,GIF,tennis,positive,75
14569,f5068d8a-d4ba-49ee-8f30-716c1ec57e04,super love,2021-04-18 04:05:27,GIF,tennis,positive,75
14570,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,super love,2021-02-25 13:40:13,audio,technology,positive,75
14571,8de4028d-9af3-4dc0-a4d6-4d9a56eae3c5,super love,2021-03-23 02:11:40,audio,technology,positive,75
14572,b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,2020-09-05 19:54:22,video,soccer,positive,75
14573,b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,2021-05-29 23:44:27,video,soccer,positive,75
14574,b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,2020-11-02 18:43:52,video,soccer,positive,75
14575,b9bfb48f-a6b6-4c15-869a-1acceea04fca,super love,2021-01-11 00:02:52,video,soccer,positive,75
14576,674507f9-c555-4876-89c7-c06b6db561c0,super love,2021-06-04 17:17:58,audio,animals,positive,75
14577,674507f9-c555-4876-89c7-c06b6db561c0,super love,2020-12-26 15:26:17,audio,animals,positive,75
14578,e6193423-0d30-4439-884a-ea22fea68522,super love,2020-10-22 08:59:20,video,dogs,positive,75
14579,e6193423-0d30-4439-884a-ea22fea68522,super love,2021-05-25 05:41:29,video,dogs,positive,75
14580,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-04-30 12:43:11,photo,public speaking,positive,75
14581,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-03-10 15:08:52,photo,public speaking,positive,75
14582,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-04-28 14:03:13,photo,public speaking,positive,75
14583,dd7069e3-d0ad-4599-b159-032267fd5008,super love,2021-03-15 21:30:26,photo,public speaking,positive,75
14584,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-06-05 13:36:52,video,healthy eating,positive,75
14585,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2020-12-09 08:55:49,video,healthy eating,positive,75
14586,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-01-10 06:12:44,video,healthy eating,positive,75
14587,1c77e474-0cc6-40ac-b48b-cbc511bffc77,super love,2021-05-04 13:57:31,video,healthy eating,positive,75
14588,bcd3702f-c27e-48ce-889b-63f765f498ef,super love,2020-10-12 07:06:14,GIF,education,positive,75
14589,bcd3702f-c27e-48ce-889b-63f765f498ef,super love,2021-06-04 16:10:50,GIF,education,positive,75
14590,f24f469f-53f1-4901-b6c5-18827ae0a103,super love,2020-10-15 16:25:18,photo,culture,positive,75
14591,2ea5611f-f6e0-4696-9153-cda8d2b9a2a3,super love,2020-07-01 14:00:41,photo,technology,positive,75
14592,06a70268-f59a-44b4-8ccc-6c8e6625a491,super love,2021-05-01 04:49:29,video,tennis,positive,75
14593,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,super love,2021-06-11 01:12:22,audio,animals,positive,75
14594,7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f,super love,2021-04-07 11:54:30,audio,animals,positive,75
14595,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,2020-10-30 06:21:34,photo,food,positive,75
14596,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,2021-02-06 02:10:55,photo,food,positive,75
14597,ec202582-a5b2-4ea2-992c-8a1ca8b705d0,super love,2020-11-29 13:01:50,photo,food,positive,75
14598,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,super love,2020-09-02 15:21:00,GIF,healthy eating,positive,75
14599,d70f66c4-627a-4416-b1ad-51b5ccc8cf1d,super love,2020-07-11 16:09:36,GIF,healthy eating,positive,75
14600,ed00f2a0-56a1-41f9-abad-bdcec9c0f610,super love,2021-02-28 01:57:27,video,public speaking,positive,75
14601,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2021-01-18 00:26:46,photo,public speaking,positive,75
14602,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2021-05-17 01:38:21,photo,public speaking,positive,75
14603,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2021-05-06 22:52:14,photo,public speaking,positive,75
14604,b3562ae0-929b-46a5-8989-89e4ac3d1f7c,super love,2020-07-23 00:22:06,photo,public speaking,positive,75
14605,2e84726a-e69f-44e8-ac0f-c4a31516e342,super love,2020-10-18 14:40:53,video,dogs,positive,75
14606,dd5bd710-bb81-464e-a798-0291b385e883,super love,2021-02-10 07:27:36,photo,healthy eating,positive,75
14607,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,2020-10-21 09:32:33,video,travel,positive,75
14608,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,2020-08-04 08:43:46,video,travel,positive,75
14609,a38cf15e-6a1d-42e8-bee7-0eeb456c700b,super love,2020-08-10 05:57:25,video,travel,positive,75
14610,4fd0ef9a-008d-4b61-9a78-4b0257281140,super love,2021-01-18 18:09:26,audio,technology,positive,75
14611,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,2021-01-09 12:54:45,audio,technology,positive,75
14612,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,2020-07-07 03:03:56,audio,technology,positive,75
14613,6796d3e9-ee98-47cb-b057-90cfaf6ebcbb,super love,2021-05-04 17:56:41,audio,technology,positive,75
14614,76898916-4024-4c32-909b-dd240879d76a,super love,2020-10-26 18:11:03,GIF,animals,positive,75
14615,76898916-4024-4c32-909b-dd240879d76a,super love,2020-10-10 16:12:52,GIF,animals,positive,75
14616,76898916-4024-4c32-909b-dd240879d76a,super love,2020-12-18 10:07:42,GIF,animals,positive,75
14617,76898916-4024-4c32-909b-dd240879d76a,super love,2020-12-17 00:00:54,GIF,animals,positive,75
14618,76898916-4024-4c32-909b-dd240879d76a,super love,2021-05-02 16:37:50,GIF,animals,positive,75
14619,8204e4bd-c544-4a18-ac0d-6f5289957cdf,super love,2021-03-21 16:53:15,photo,dogs,positive,75
14620,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,2021-02-01 10:26:08,photo,fitness,positive,75
14621,56a3156c-41e0-4b35-8e6d-947961b3af5b,super love,2020-09-12 15:31:15,photo,fitness,positive,75
14622,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,2020-07-05 14:48:15,photo,cooking,positive,75
14623,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,2021-05-30 15:12:56,photo,cooking,positive,75
14624,fd060448-7b3e-4626-b3ca-44bfe764e26f,super love,2021-06-02 21:41:37,photo,cooking,positive,75
14625,74c85e37-5017-462e-bee2-2769db7a17c1,super love,2020-06-24 01:08:04,photo,healthy eating,positive,75
14626,74c85e37-5017-462e-bee2-2769db7a17c1,super love,2020-12-04 19:52:33,photo,healthy eating,positive,75
14627,b400ea0c-43f0-4307-a3b2-78e5784d69be,super love,2020-07-25 13:09:58,audio,fitness,positive,75
14628,79f1b9b4-b21b-4abd-802a-811540cbc845,super love,2021-02-05 05:32:34,audio,travel,positive,75
14629,79f1b9b4-b21b-4abd-802a-811540cbc845,super love,2020-06-29 14:52:43,audio,travel,positive,75
14630,af373863-f9df-4330-b423-d2b802b30d6e,super love,2020-12-13 00:19:18,video,food,positive,75
14631,6380e982-07ac-4d21-bd23-cec0bcfa1ff9,super love,2021-01-08 02:20:04,photo,soccer,positive,75
14632,b13bec8c-4469-4cc8-8650-7057eb95d3ee,super love,2020-09-02 19:30:08,GIF,travel,positive,75
